$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category
ADFDF9,92-9000,US Government,Boeing VC25A,B742,Gov,ISR,Long Range,Quad Engine,Special Mission
ADFE0D,1701,United States Coast Guard,Lockheed HC-130H Hercules,C130,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
ADFE0E,1702,United States Coast Guard,Lockheed HC-130H Hercules,C130,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
ADFE0F,1703,United States Coast Guard,Lockheed HC-130H Hercules,C130,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
ADFE10,1704,United States Coast Guard,Lockheed HC-130H Hercules,C130,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
ADFE12,1706,United States Coast Guard,Lockheed HC-130H Hercules,C130,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
ADFE13,1707,United States Coast Guard,Lockheed HC-130H Hercules,C130,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
ADFE15,1709,United States Coast Guard,Lockheed HC-130H Hercules,C130,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
ADFE17,1711,United States Coast Guard,Lockheed HC-130H Hercules,C130,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
ADFE18,1712,United States Coast Guard,Lockheed HC-130H Hercules,C130,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
ADFE19,1713,United States Coast Guard,Lockheed HC-130H Hercules,C130,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
ADFE1A,1714,United States Coast Guard,Lockheed HC-130H Hercules,C130,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
ADFE1B,1715,United States Coast Guard,Lockheed HC-130H Hercules,C130,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
ADFE1C,1716,United States Coast Guard,Lockheed HC-130H Hercules,C130,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
ADFE1E,1718,United States Coast Guard,Lockheed HC-130H Hercules,C130,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
ADFE20,1720,United States Coast Guard,Lockheed HC-130H Hercules,C130,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
ADFE2D,2112,NASA,Dassault HU-25C Guardian,FA20,Gov,Maritime Patrol,High Endurance,Twin Engine,Maritime Patrol
ADFEB3,73-1676,USAF,E-4B Nightwatch,B742,Gov,ISR,Long Range,Quad Engine,Special Mission
ADFEB4,73-1677,USAF,E-4B Nightwatch,B742,Gov,ISR,Long Range,Quad Engine,Special Mission
ADFEB5,74-0787,USAF,E-4B Nightwatch,B742,Gov,ISR,Long Range,Quad Engine,Special Mission
ADFEB6,75-0125,USAF,E-4B Nightwatch,B742,Gov,ISR,Long Range,Quad Engine,Special Mission
ADFEB7,98-0001,USAF,Boeing C-32A,B752,Gov,Utility,Long Range,Twin Engine,Passenger - Narrowbody
ADFEB8,98-0002,USAF,Boeing C-32A,B752,Gov,Utility,Long Range,Twin Engine,Passenger - Narrowbody
ADFEB9,99-0003,USAF,Boeing C-32A,B752,Gov,Utility,Long Range,Twin Engine,Passenger - Narrowbody
ADFEBA,99-0004,USAF,Boeing C-32A,B752,Gov,Utility,Long Range,Twin Engine,Passenger - Narrowbody
AE016A,N520NA,NASA,Grumman C-20B,GLF3,Gov,Utility,Long Range,Twin Engine,Business Jet
AE0433,02-5001,USAF,Boeing C-32B,B752,Gov,Utility,Long Range,Twin Engine,Passenger - Narrowbody
AE0443,00-9001,USAF,Boeing C-32B,B752,Gov,Utility,Long Range,Twin Engine,Passenger - Narrowbody
AE0446,99-6143,USAF,Boeing C-32B,B752,Gov,Utility,Long Range,Twin Engine,Passenger - Narrowbody
AE0449,02-4452,USAF,Boeing C-32B,B752,Gov,Utility,Long Range,Twin Engine,Passenger - Narrowbody
AE0945,01-0040,USAF,Boeing C-40B,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
AE109A,02,United States Coast Guard,Gulfstream C-37A,GLF5,Gov,Utility,Long Range,Jet,Business Jet
AE10C1,01,United States Coast Guard,Gulfstream C-37A,GLF5,Gov,Utility,Long Range,Jet,Business Jet
AE10E7,2001,United States Coast Guard,Lockheed HC-130J Hercules,C30J,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
AE10E8,2002,United States Coast Guard,Lockheed HC-130J Hercules,C30J,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
AE10E9,2003,United States Coast Guard,Lockheed HC-130J Hercules,C30J,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
AE10EA,2004,United States Coast Guard,Lockheed HC-130J Hercules,C30J,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
AE10EB,2005,United States Coast Guard,Lockheed HC-130J Hercules,C30J,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
AE10EC,2006,United States Coast Guard,Lockheed HC-130J Hercules,C30J,Gov,Maritime Patrol,Heavy Lift,Rear Ramp,Tactical Airlift
AE115D,01-0015,USAF,Boeing C-40B,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
AE1165,02-0201,USAF,Boeing C-40C,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
AE1167,02-0202,USAF,Boeing C-40C,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
AE11F6,01-1941,USAF,Boeing C-40B,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
AE11F7,01-0041,USAF,Boeing C-40B,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
AE11F8,02-0042,USAF,Boeing C-40B,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
AE11FA,02-0203,USAF,Boeing C-40C,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
AE17EF,05-0730,USAF,Boeing C-40C,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
AE189A,05-4613,USAF,Boeing C-40C,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
AE189C,05-0932,USAF,Boeing C-40C,B737,Gov,Utility,Multi-Role,Twin Engine,Passenger - Narrowbody
AE2126,2702,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE2237,2301,United States Coast Guard,CASA HC-144A Ocean Sentry,CN35,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE2238,2302,United States Coast Guard,CASA HC-144A Ocean Sentry,CN35,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE2239,2302,United States Coast Guard,CASA HC-144A Ocean Sentry,CN35,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE223A,2303,United States Coast Guard,CASA HC-144A Ocean Sentry,CN35,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE223B,2304,United States Coast Guard,CASA HC-144A Ocean Sentry,CN35,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE223C,2305,United States Coast Guard,CASA HC-144A Ocean Sentry,CN35,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE223D,2306,United States Coast Guard,CASA HC-144B Minotaur,CN35,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE223E,2307,United States Coast Guard,CASA HC-144B Minotaur,CN35,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE223F,2308,United States Coast Guard,CASA HC-144A Ocean Sentry,CN35,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE265B,6501,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE265C,6502,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE265D,6503,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE265E,6504,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2660,6506,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2661,6507,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2662,6508,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2663,6509,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2664,6510,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2665,6511,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2666,6512,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2667,6513,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2668,6514,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2669,6515,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE266A,6516,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE266B,6517,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE266C,6518,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE266D,6519,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE266E,6520,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE266F,6521,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2670,6522,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2672,6524,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2673,6525,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2674,6526,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2675,6527,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2676,6528,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2677,6529,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2678,6530,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2679,6531,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE267A,6532,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE267B,6533,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE267C,6534,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE267E,6536,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE267F,6537,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2680,6538,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2681,6539,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2682,6540,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2683,6542,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2684,6543,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2685,6545,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2686,6547,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2687,6548,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2688,6550,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2689,6551,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE268A,6552,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE268B,6553,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE268C,6554,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE268D,6555,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE268E,6556,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE268F,6557,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2690,6558,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2691,6559,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2692,6560,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2693,6561,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2694,6562,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2695,6563,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2696,6564,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2697,6565,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2698,6566,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2699,6567,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE269A,6568,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE269B,6569,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE269C,6570,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE269D,6571,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE269E,6572,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE269F,6573,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26A0,6574,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26A1,6575,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26A2,6576,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26A3,6577,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26A4,6578,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26A5,6579,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26A6,6580,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26A7,6581,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26A8,6582,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26A9,6583,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26AA,6584,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26AB,6585,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26AC,6586,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26AD,6587,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26AE,6588,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26AF,6589,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26B0,6590,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26B1,6591,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26B2,6592,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26B3,6593,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26B4,6594,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26B5,6595,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26B6,6596,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26B7,6597,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26B8,6598,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26B9,6599,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26BA,6603,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26BB,6604,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26BC,6605,United States Coast Guard,Eurocopter MH-65D Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26BD,6606,United States Coast Guard,Eurocopter MH-65C Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26BE,6607,United States Coast Guard,Eurocopter MH-65D Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE26BF,6608,United States Coast Guard,Eurocopter MH-65D Dolphin,AS65,Gov,Maritime Patrol,All-Weather,Rotorcraft,Helicopter - Maritime
AE2707,2309,United States Coast Guard,CASA HC-144A Ocean Sentry,CN35,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE2708,2310,United States Coast Guard,CASA HC-144A Ocean Sentry,CN35,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE2709,2311,United States Coast Guard,CASA HC-144A Ocean Sentry,CN35,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE270A,2312,United States Coast Guard,CASA HC-144A Ocean Sentry,CN35,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE272E,2703,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE2730,2705,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE2731,2706,United States Coast Guard,Alenia HC-27J Spartan,C27J,Gov,Maritime Patrol,Medium Lift,Twin Turboprop,Tactical Airlift
AE27F2,6001,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE27F3,6002,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE27F4,6003,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE27F5,6004,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE27F6,6005,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE27F7,6006,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE27F8,6007,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE27F9,6008,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE27FA,6009,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE27FB,6010,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE27FC,6011,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE27FD,6012,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE27FE,6013,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE27FF,6014,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE2900,6015,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE2901,6016,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE2902,6018,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE2903,6019,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE2905,6021,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE2906,6022,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE2907,6023,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE2908,6024,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE2909,6025,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE290A,6026,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
AE290B,6027,United States Coast Guard,Sikorsky MH-60T Jayhawk,H60,Gov,Maritime Patrol,Medium Lift,Rotorcraft,Helicopter - Transport
