$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category
A1F0C0,N224KB,Pasadena Police Dept,Bell OH-58A Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A1F4DD,N225PD,Baton Rouge Police Dept,Bell 206B Jet Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A1F894,N226PD,Anaheim Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A1FC32,N227ND,Hillsborough County Sheriff,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A1FFB4,N228LA,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A2036B,N229LA,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A2147B,N233JP,Las Vegas PD,Bell UH-1H Iroquois,UH1,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A2256B,N2374F,Houston Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A22F44,N24SP,Kentucky State Police,Beech C-12L Huron,BE20,Pol,Utility,Multi-Role,Twin Turboprop,Utility
A257BE,N250CP,Cullman Police Dept,Bell OH-58A Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A27E80,N26VA,Virginia State Police,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A299F9,N267LA,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A2C518,N278KC,Cullman Police Dept,Hughes OH-6A Cayuse,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A2C934,N279PD,Sacramento Police Dept,Bell 505 Jet Ranger X,B505,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A2CC9E,N28LB,Long Beach Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A2E566,N286MP,City of Columbus Division of Police,Bell OH-58A Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A2F41D,N29LB,Long Beach Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A30842,N295CC,Clayton County Police Dept,Bell OH-58C Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A31BD5,N3NJ,New Jersey State Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A31E37,N30NT,Ontario Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A324C0,N301TP,Tulsa Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A32877,N302TP,Tulsa Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A32B2C,N303HF,Honolulu Police Dept,MD 520N,MD52,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A3323A,N305DK,Washington State Patrol,Cessna 206H Stationaire,C206,Pol,Utility,Light Lift,Single Engine,Utility
A34FD3,N312SD,Harris County Sheriff's Office,Eurocopter Squirrel AS.350 B3,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A37A70,N323LA,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A385E3,N326PD,Anaheim Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A39D3F,N332AB,Kansas City Police Dept,Hughes OH-6A Cayuse,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A3BAD1,N3399,Indianapolis PD,Bell 206A Jet Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A3E5EE,N350MP,Memphis Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A3E903,N351FB,Phoenix Police Dept,Eurocopter EC120B Colibri,EC20,Pol,Training,Light Lift,Rotorcraft,Helicopter - Utility
A3ECBA,N352FB,Phoenix Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A3ED84,N352PD,Suffolk County Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A3F071,N353FB,Phoenix Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A3F4F2,N354PD,Suffolk County Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A3FF4D,N357FB,Phoenix Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A406BB,N359FB,Phoenix Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A40B91,N36SP,Kentucky State Police,Gates C-21A,LJ35,Pol,Utility,Long Range,Twin Engine,Business Jet
A46018,N381MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A463CF,N382MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A46786,N383MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A46811,N383ST,Michigan State Police,Bell 407GX,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A46B3D,N384MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A46EF4,N385MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A472AB,N386MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A47662,N387MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A47A19,N388MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A47DD0,N389MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A483E0,N390MD,Maryland State Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A4B187,N401NC,North Carolina Highway Patrol,Bell 429,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A4B558,N402PD,Omaha Police Dept,Bell 407GX,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A4BCAC,N404NC,North Carolina Highway Patrol,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A4C063,N405NC,North Carolina Highway Patrol,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A4C0F3,N405TX,Texas Department of Public Safety,Eurocopter Squirrel AS.350 B2,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A4C41A,N406NC,North Carolina State Highway Patrol,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A4C785,N407KB,Orange County Sheriff's Office,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A4C7E5,N407NY,New York Police Dept,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A4CBA2,N408PD,San Jose Police,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A4D240,N41EW,Memphis Police Dept,Bell 206B Jet Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A4D98E,N411TP,Tampa Police Dept,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A4DC0B,N412F,Houston Police Dept,Bell 412,B412,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A4DCD7,N412PD,New York Police Dept,Bell 412,B412,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A4E445,N414PD,New York Police Dept,Bell 412,B412,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A4FC9E,N420LE,LA IMPACT Police Dept,Enstrom 480B,EN48,Pol,Training,Light Lift,Rotorcraft,Helicopter - Utility
A50456,N422PD,New York Police Dept,Bell 412,B412,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A50F7B,N425PD,Jackson Police Dept,Bell OH-58A Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A52461,N430NY,New York State Police,Bell 430,B430,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A524BC,N430SP,New York State Police,Bell 430,B430,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A52BCF,N432NY,New York State Police,Bell 430,B430,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A534D3,N4343Z,Hood River County Sheriff,Piper PA-18 Super Cub,PA18,Pol,Utility,STOL,Single Engine,Utility
A5E9ED,N480PQ,Plaquemines Parish Sheriff's Office,Enstrom 480 B,EN48,Pol,Training,Light Lift,Rotorcraft,Helicopter - Utility
A63673,N5NJ,New Jersey State Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A638D5,N50NT,Ontario Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A63E64,N501HP,Honolulu Police Dept,MD 369,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A63EC8,N501MP,Mesa Police Dept,Cessna 172 Skyhawk,C172,Pol,Training,Basic Trainer,Single Engine,Trainer
A6421B,N502HP,Honolulu Police Dept,MD 369,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A64662,N503PH,Miami Dade Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A64D15,N505FW,Fort Worth Police Dept,Bell 505 Jet Ranger X,B505,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A64DA4,N505MP,Mesa Police Dept,MD 369E,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A6515B,N506MP,Mesa Police Dept,MD 369E,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A65512,N507MP,Mesa Police Dept,MD 369,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A661AF,N510CP,City of Columbus Division of Police,Bell OH-58C Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A6628F,N510MN,City of Columbus Division of Police,Bell OH-58C Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A66A94,N512TP,Tampa Police Dept,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A67194,N514PD,Detroit Police Dept,Bell OH-58A Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A68235,N5185G,Las Vegas Police Dept,MD 369,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A68DEE,N521PD,Hawthorne Police Dept,MD 369,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A6A642,N5277F,Houston Police Dept,MD 369,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A6A665,N5278F,Houston Police Department,MD Helicopters 369 E,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A6A688,N5279F,Houston Police Department,MD Helicopters 369 E,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A6A904,N5280F,Houston Police Department,MD Helicopters 369 E,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A6A990,N5284F,Houston Police Department,MD Helicopters 369 E,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A6B27A,N530X,Oxford Police Dept,MD 369,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A6D692,N54LE,Wilmington Police Dept,Bell OH-58C Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A6E5EC,N54331,Little Rock Police Dept,Bell TH-67A Creek,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A70362,N551CP,City of Columbus Division of Police,MD 369,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A70713,N552CH,Orange County Sheriff's Office,Bell 407 GXi,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A70AD0,N553CP,City of Columbus Division of Police,MD 369,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A70F83,N554NR,MD DNR Police Dept,Bell OH-58A Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A719AC,N557CP,City of Columbus Division of Police,MD 369,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A724A9,N56AZ,Arizona Department of Public Safety,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A75995,N573AG,San Antonio Police Dept,Airbus EC-120,EC20,Pol,Training,Light Lift,Rotorcraft,Helicopter - Utility
A76288,N575RW,Washington County Sheriff,Cessna 172 Skyhawk,C172,Pol,Training,Basic Trainer,Single Engine,Trainer
A773A7,N58AZ,Arizona Department of Public Safety,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A7C3C2,N6NJ,New Jersey State Police,Bell 206L Long Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A7C624,N60NT,Ontario Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A7C6A5,N60TX,Texas Department of Public Safety,Eurocopter Squirrel AS.350 B2,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A7D764,N604PD,Nassau County Police Dept,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A7DB1B,N605PD,Nassau County Police Dept,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A7DED2,N606PD,Nassau County Police Dept,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A7EE03,N61SP,New York State Police,Bell UH-1H Iroquois,UH1,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A7F075,N610TP,Tampa Police Dept,Bell 206L Long Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A816BC,N620FB,Phoenix Police Dept,Pilatus PC-12 47E,PC12,Pol,Utility,Multi-Role,Single Engine,Utility
A81A73,N621FB,Phoenix Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A81E2A,N622FB,Phoenix Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A820F8,N6227,Austin Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A821E1,N623FB,Phoenix Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A82598,N624FB,Phoenix Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A8294F,N625FB,Phoenix Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A83E3B,N630FB,Phoenix Police Dept,Pilatus PC-12 47E,PC12,Pol,Utility,Multi-Role,Single Engine,Utility
A8B939,N661PD,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A8BCF0,N662PD,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A8C815,N665PD,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A8D33A,N668PD,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A8DA5E,N67LE,Wilmington Police Dept,Bell OH-58C Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A8DD56,N670SP,Louisiana Department of Public Safety,Bell JUH-1H Iroquois,UH1,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
A8DF6D,N67099,Spartanburg County Sheriff,Bell 206A,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A8F547,N67662,Austin Police Dept,Bell TH-67A Creek,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A92BFF,N690PD,Kansas City Police Dept,MD 369,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A9336D,N692PD,Kansas City Police Dept,MD 369,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A95111,N7NJ,New Jersey State Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
A97023,N707SD,San Diego Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A973DA,N708SD,San Diego Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A97791,N709SD,San Diego Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A97DA1,N710SD,San Diego Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A9A1F0,N72HP,Ohio Highway Patrol,Airbus AS350B3,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A9A470,N720KC,Oklahoma City Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A9D056,N731SD,Harris County Sheriff's Office,Bell OH-58A Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
A9ED9D,N739MR,Portland Police Bureau,Cessna 172 Skyhawk,C172,Pol,Training,Basic Trainer,Single Engine,Trainer
AA4682,N761NY,New York State Police,Sikorsky S-76,S76,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
AA60E2,N768ST,Michigan State Police,Bell UH-1H Iroquois,UH1,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
AA9BC3,N783AZ,Arizona Department of Public Safety,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
AADE5D,N8NF,Pasadena Police Dept,Bell 206B Jet Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AAE0C2,N80NT,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AAF1DA,N804MP,Miami Dade Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AAF591,N805MP,Miami Dade Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AAF948,N806MP,Miami Dade Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AAFCFF,N807MP,Miami Dade Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AB11C9,N812LE,Maricopa County Sheriff,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
AB322C,N820PM,San Antonio Police Dept,Airbus EC-120,EC20,Pol,Training,Light Lift,Rotorcraft,Helicopter - Utility
AB3630,N821SP,Massachusetts State Police,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AB3861,N822AZ,Arizona Department of Public Safety,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
AB399C,N822PP,Massachusetts State Police,Eurocopter EC135 T2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AB3CD4,N823JM,Massachusetts State Police,Eurocopter EC135,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AB3FBF,N824AH,Massachusetts State Police,Eurocopter EC135 T2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AB4176,N824TX,Texas Department of Public Safety,Eurocopter Squirrel AS.350 B3,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AB448D,N825MM,Massachusetts State Police,Eurocopter EC135 T2,EC35,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AB486E,N826PD,Anaheim Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AB4C7E,N827ST,MI State Police,Bell UH-1H Iroquois,UH1,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
AB74FF,N8372F,Houston Police Department,MD Helicopters 369 E,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AB7545,N8374F,City of Houston Police Dept,MD 369,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AB9074,N844TX,Texas Department of Public Safety,Eurocopter Squirrel AS.350 B3,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
ABAB7F,N851EM,Los Angeles Police Dept,Beech C-12C Huron,BE20,Pol,Utility,Multi-Role,Twin Turboprop,Utility
ABAFDC,N852MC,Cullman Police Dept,Bell OH-58A Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
ABB7B4,N854RJ,Pasadena Police Dept,Bell OH-58A Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
ABFF66,N872ST,Pennsylvania State Police,Bell 407GX,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC031D,N873ST,Pennsylvania State Police,Bell 407GX,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC06D4,N874ST,Pennsylvania State Police,Bell 407GX,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC0A8B,N875ST,Pennsylvania State Police,Bell 407GX,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC0E42,N876ST,Pennsylvania State Police,Bell 407GX,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC11F9,N877ST,Pennsylvania State Police,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC15B0,N878ST,Pennsylvania State Police,Cessna 208B-EX Caravan,C208,Pol,Utility,Multi-Role,Single Engine,Utility
AC1967,N879ST,Pennsylvania State Police,Pilatus PC-12 47E,PC12,Pol,Utility,Multi-Role,Single Engine,Utility
AC1D10,N88SD,Chicago Police Dept,Bell HH-1N,UH1,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
AC46F2,N890SP,West Virginia State Police,Bell 206B Jet Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC5985,N895SP,West Virginia State Police,Bell 206B Jet Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC6BAF,N9NJ,New Jersey State Police,AgustaWestland AW.139,A139,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Transport
AC6C18,N9SP,New York State Police,Bell 430,B430,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
AC6E92,N90TX,Texas Department of Public Safety,Eurocopter Squirrel AS.350 B2,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC7D0A,N90322,Alaska Department of Public Safety,Cessna 206H Stationair,C206,Pol,Utility,Light Lift,Single Engine,Utility
AC8A78,N907PF,Peoria Police/Fire,Bell 505 Jet Ranger X,B505,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC917C,N909K,Austin Police Dept,Bell OH-58C Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC94A7,N91DK,DeKalb County Police,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC9A73,N911AS,District of Columbia Police,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC9A7A,N911AZ,Arizona Department of Public Safety,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
AC9AB0,N911DC,District of Columbia Police,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC9AF4,N911FW,Fort Worth Police Dept,Bell 206B Jet Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC9B1C,N911HL,Jefferson Parish Sheriff's Office,Bell 407,B407,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC9B35,N911JL,Jefferson Parish Sheriff's Office,Bell 429 Global Ranger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
AC9B88,N911MU,St Louis County Police,MD 369E,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC9B9B,N911NN,Tehama County Sheriff's Office,Bell UH-1H Iroquois,UH1,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
AC9BAE,N911PG,Prince Georges County Police Dept,MD 520N,MD52,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC9BAF,N911PH,St Louis County Police,MD 369E,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC9BE9,N911RR,Monroe County Sheriff's Office,Sikorsky S-76C,S76,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
AC9C45,N911VH,Cook County Sheriff's Office,Bell 429 Global Ranger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
AC9C6D,N911WY,Las Vegas Police Dept,MD 369,H500,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC9C9F,N911YY,Chicago Police Dept,Bell 206L Long Ranger,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
AC9CAF,N911ZP,Chicago Police Dept,Bell 429 Global Ranger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
AC9F65,N912PG,Prince Georges County Police Dept,MD 520N,MD52,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
ACA31C,N913PG,Prince Georges County Police Dept,MD 520N,MD52,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
ACA3C6,N913WB,Los Angeles Police Dept,Eurocopter AS350 Squirrel,AS50,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
ACAAD2,N915SD,Harris County Sheriff's Office,Bell OH-58A Kiowa,B06,Pol,Utility,Light Lift,Rotorcraft,Helicopter - Utility
ACB5AC,N918PD,New York City Police Dept,Bell 429 GlobalRanger,B429,Pol,Utility,Medium Lift,Rotorcraft,Helicopter - Utility
